state,district,category,type,date,crimes,sex,age,ethnicity,population
Johor,Iskandar Puteri,property,theft_vehicle_motorcycle,2016,0,both,overall,overall,3651.8
Johor,Iskandar Puteri,property,theft_vehicle_motorcycle,2017,337,both,overall,overall,3697.0
Johor,Iskandar Puteri,property,theft_vehicle_motorcycle,2018,403,both,overall,overall,3749.4
Johor,Iskandar Puteri,property,theft_vehicle_motorcycle,2019,313,both,overall,overall,3761.2
Johor,Iskandar Puteri,property,theft_vehicle_motorcycle,2020,172,both,overall,overall,4009.7
Johor,Iskandar Puteri,property,theft_vehicle_motorcycle,2021,88,both,overall,overall,4020.0
Johor,Iskandar Puteri,property,theft_vehicle_motorcycle,2022,95,both,overall,overall,4028.3
Johor,Johor Bahru Selatan,assault,all,2016,977,both,overall,overall,3651.8
Johor,Johor Bahru Selatan,assault,all,2017,956,both,overall,overall,3697.0
Johor,Johor Bahru Selatan,assault,all,2018,474,both,overall,overall,3749.4
Johor,Johor Bahru Selatan,assault,all,2019,429,both,overall,overall,3761.2
Johor,Johor Bahru Selatan,assault,all,2020,226,both,overall,overall,4009.7
Johor,Johor Bahru Selatan,assault,all,2021,150,both,overall,overall,4020.0
Johor,Johor Bahru Selatan,assault,all,2022,213,both,overall,overall,4028.3
Johor,Johor Bahru Selatan,assault,causing_injury,2016,200,both,overall,overall,3651.8
Johor,Johor Bahru Selatan,assault,causing_injury,2017,170,both,overall,overall,3697.0
Johor,Johor Bahru Selatan,assault,causing_injury,2018,115,both,overall,overall,3749.4
Johor,Johor Bahru Selatan,assault,causing_injury,2019,126,both,overall,overall,3761.2
Johor,Johor Bahru Selatan,assault,causing_injury,2020,67,both,overall,overall,4009.7
Johor,Johor Bahru Selatan,assault,causing_injury,2021,62,both,overall,overall,4020.0
Johor,Johor Bahru Selatan,assault,causing_injury,2022,45,both,overall,overall,4028.3
Johor,Johor Bahru Selatan,assault,murder,2016,15,both,overall,overall,3651.8
Johor,Johor Bahru Selatan,assault,murder,2017,23,both,overall,overall,3697.0
Johor,Johor Bahru Selatan,assault,murder,2018,9,both,overall,overall,3749.4
Johor,Johor Bahru Selatan,assault,murder,2019,10,both,overall,overall,3761.2
Johor,Johor Bahru Selatan,assault,murder,2020,4,both,overall,overall,4009.7
Johor,Johor Bahru Selatan,assault,murder,2021,5,both,overall,overall,4020.0
Johor,Johor Bahru Selatan,assault,murder,2022,7,both,overall,overall,4028.3
Johor,Johor Bahru Selatan,assault,rape,2016,42,both,overall,overall,3651.8
Johor,Johor Bahru Selatan,assault,rape,2017,28,both,overall,overall,3697.0
Johor,Johor Bahru Selatan,assault,rape,2018,24,both,overall,overall,3749.4
Johor,Johor Bahru Selatan,assault,rape,2019,27,both,overall,overall,3761.2
Johor,Johor Bahru Selatan,assault,rape,2020,17,both,overall,overall,4009.7
Johor,Johor Bahru Selatan,assault,rape,2021,17,both,overall,overall,4020.0
Johor,Johor Bahru Selatan,assault,rape,2022,26,both,overall,overall,4028.3
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,2016,5,both,overall,overall,3651.8
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,2017,0,both,overall,overall,3697.0
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,2018,1,both,overall,overall,3749.4
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,2019,0,both,overall,overall,3761.2
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,2020,0,both,overall,overall,4009.7
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,2021,0,both,overall,overall,4020.0
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,2022,0,both,overall,overall,4028.3
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,2016,506,both,overall,overall,3651.8
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,2017,528,both,overall,overall,3697.0
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,2018,217,both,overall,overall,3749.4
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,2019,192,both,overall,overall,3761.2
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,2020,44,both,overall,overall,4009.7
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,2021,39,both,overall,overall,4020.0
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,2022,68,both,overall,overall,4028.3
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,2016,2,both,overall,overall,3651.8
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,2017,0,both,overall,overall,3697.0
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,2018,0,both,overall,overall,3749.4
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,2019,1,both,overall,overall,3761.2
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,2020,0,both,overall,overall,4009.7
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,2021,0,both,overall,overall,4020.0
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,2022,0,both,overall,overall,4028.3
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,2016,207,both,overall,overall,3651.8
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,2017,207,both,overall,overall,3697.0
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,2018,108,both,overall,overall,3749.4
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,2019,73,both,overall,overall,3761.2
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,2020,94,both,overall,overall,4009.7
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,2021,27,both,overall,overall,4020.0
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,2022,67,both,overall,overall,4028.3
Johor,Johor Bahru Selatan,property,all,2016,2802,both,overall,overall,3651.8
Johor,Johor Bahru Selatan,property,all,2017,2275,both,overall,overall,3697.0
Johor,Johor Bahru Selatan,property,all,2018,2042,both,overall,overall,3749.4
Johor,Johor Bahru Selatan,property,all,2019,1766,both,overall,overall,3761.2
Johor,Johor Bahru Selatan,property,all,2020,1265,both,overall,overall,4009.7
Johor,Johor Bahru Selatan,property,all,2021,609,both,overall,overall,4020.0
Johor,Johor Bahru Selatan,property,all,2022,733,both,overall,overall,4028.3
Johor,Johor Bahru Selatan,property,break_in,2016,432,both,overall,overall,3651.8
Johor,Johor Bahru Selatan,property,break_in,2017,263,both,overall,overall,3697.0
Johor,Johor Bahru Selatan,property,break_in,2018,220,both,overall,overall,3749.4
Johor,Johor Bahru Selatan,property,break_in,2019,283,both,overall,overall,3761.2
Johor,Johor Bahru Selatan,property,break_in,2020,287,both,overall,overall,4009.7
Johor,Johor Bahru Selatan,property,break_in,2021,191,both,overall,overall,4020.0
Johor,Johor Bahru Selatan,property,break_in,2022,154,both,overall,overall,4028.3
Johor,Johor Bahru Selatan,property,theft_other,2016,658,both,overall,overall,3651.8
Johor,Johor Bahru Selatan,property,theft_other,2017,658,both,overall,overall,3697.0
Johor,Johor Bahru Selatan,property,theft_other,2018,539,both,overall,overall,3749.4
Johor,Johor Bahru Selatan,property,theft_other,2019,430,both,overall,overall,3761.2
Johor,Johor Bahru Selatan,property,theft_other,2020,315,both,overall,overall,4009.7
Johor,Johor Bahru Selatan,property,theft_other,2021,142,both,overall,overall,4020.0
Johor,Johor Bahru Selatan,property,theft_other,2022,253,both,overall,overall,4028.3
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2016,87,both,overall,overall,3651.8
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2017,65,both,overall,overall,3697.0
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2018,55,both,overall,overall,3749.4
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2019,37,both,overall,overall,3761.2
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2020,16,both,overall,overall,4009.7
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2021,10,both,overall,overall,4020.0
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2022,5,both,overall,overall,4028.3
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2016,514,both,overall,overall,3651.8
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2017,344,both,overall,overall,3697.0
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2018,317,both,overall,overall,3749.4
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2019,283,both,overall,overall,3761.2
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2020,205,both,overall,overall,4009.7
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2021,89,both,overall,overall,4020.0
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2022,93,both,overall,overall,4028.3
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2016,1111,both,overall,overall,3651.8
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2017,945,both,overall,overall,3697.0
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2018,911,both,overall,overall,3749.4
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2019,733,both,overall,overall,3761.2
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2020,442,both,overall,overall,4009.7
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2021,177,both,overall,overall,4020.0
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2022,228,both,overall,overall,4028.3
Johor,Johor Bahru Utara,assault,all,2016,528,both,overall,overall,3651.8
Johor,Johor Bahru Utara,assault,all,2017,412,both,overall,overall,3697.0
Johor,Johor Bahru Utara,assault,all,2018,343,both,overall,overall,3749.4
Johor,Johor Bahru Utara,assault,all,2019,397,both,overall,overall,3761.2
Johor,Johor Bahru Utara,assault,all,2020,246,both,overall,overall,4009.7
Johor,Johor Bahru Utara,assault,all,2021,162,both,overall,overall,4020.0
Johor,Johor Bahru Utara,assault,all,2022,148,both,overall,overall,4028.3
Johor,Johor Bahru Utara,assault,causing_injury,2016,129,both,overall,overall,3651.8
Johor,Johor Bahru Utara,assault,causing_injury,2017,96,both,overall,overall,3697.0
Johor,Johor Bahru Utara,assault,causing_injury,2018,102,both,overall,overall,3749.4
Johor,Johor Bahru Utara,assault,causing_injury,2019,140,both,overall,overall,3761.2
Johor,Johor Bahru Utara,assault,causing_injury,2020,83,both,overall,overall,4009.7
Johor,Johor Bahru Utara,assault,causing_injury,2021,57,both,overall,overall,4020.0
Johor,Johor Bahru Utara,assault,causing_injury,2022,53,both,overall,overall,4028.3
Johor,Johor Bahru Utara,assault,murder,2016,7,both,overall,overall,3651.8
Johor,Johor Bahru Utara,assault,murder,2017,8,both,overall,overall,3697.0
Johor,Johor Bahru Utara,assault,murder,2018,5,both,overall,overall,3749.4
Johor,Johor Bahru Utara,assault,murder,2019,1,both,overall,overall,3761.2
Johor,Johor Bahru Utara,assault,murder,2020,3,both,overall,overall,4009.7
Johor,Johor Bahru Utara,assault,murder,2021,0,both,overall,overall,4020.0
Johor,Johor Bahru Utara,assault,murder,2022,4,both,overall,overall,4028.3
Johor,Johor Bahru Utara,assault,rape,2016,23,both,overall,overall,3651.8
Johor,Johor Bahru Utara,assault,rape,2017,16,both,overall,overall,3697.0
Johor,Johor Bahru Utara,assault,rape,2018,19,both,overall,overall,3749.4
Johor,Johor Bahru Utara,assault,rape,2019,23,both,overall,overall,3761.2
Johor,Johor Bahru Utara,assault,rape,2020,17,both,overall,overall,4009.7
Johor,Johor Bahru Utara,assault,rape,2021,19,both,overall,overall,4020.0
Johor,Johor Bahru Utara,assault,rape,2022,10,both,overall,overall,4028.3
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2016,0,both,overall,overall,3651.8
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2017,1,both,overall,overall,3697.0
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2018,1,both,overall,overall,3749.4
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2019,0,both,overall,overall,3761.2
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2020,0,both,overall,overall,4009.7
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2021,0,both,overall,overall,4020.0
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2022,0,both,overall,overall,4028.3
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2016,283,both,overall,overall,3651.8
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2017,202,both,overall,overall,3697.0
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2018,148,both,overall,overall,3749.4
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2019,173,both,overall,overall,3761.2
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2020,45,both,overall,overall,4009.7
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2021,64,both,overall,overall,4020.0
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2022,61,both,overall,overall,4028.3
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2016,0,both,overall,overall,3651.8
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2017,0,both,overall,overall,3697.0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2018,0,both,overall,overall,3749.4
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2019,0,both,overall,overall,3761.2
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2020,0,both,overall,overall,4009.7
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2021,0,both,overall,overall,4020.0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2022,0,both,overall,overall,4028.3
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2016,86,both,overall,overall,3651.8
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2017,89,both,overall,overall,3697.0
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2018,68,both,overall,overall,3749.4
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2019,60,both,overall,overall,3761.2
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2020,98,both,overall,overall,4009.7
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2021,22,both,overall,overall,4020.0
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2022,20,both,overall,overall,4028.3
Johor,Johor Bahru Utara,property,all,2016,1628,both,overall,overall,3651.8
Johor,Johor Bahru Utara,property,all,2017,1237,both,overall,overall,3697.0
Johor,Johor Bahru Utara,property,all,2018,1306,both,overall,overall,3749.4
Johor,Johor Bahru Utara,property,all,2019,1144,both,overall,overall,3761.2
Johor,Johor Bahru Utara,property,all,2020,760,both,overall,overall,4009.7
Johor,Johor Bahru Utara,property,all,2021,385,both,overall,overall,4020.0
Johor,Johor Bahru Utara,property,all,2022,354,both,overall,overall,4028.3
Johor,Johor Bahru Utara,property,break_in,2016,333,both,overall,overall,3651.8
Johor,Johor Bahru Utara,property,break_in,2017,229,both,overall,overall,3697.0
Johor,Johor Bahru Utara,property,break_in,2018,238,both,overall,overall,3749.4
Johor,Johor Bahru Utara,property,break_in,2019,233,both,overall,overall,3761.2
Johor,Johor Bahru Utara,property,break_in,2020,149,both,overall,overall,4009.7
Johor,Johor Bahru Utara,property,break_in,2021,91,both,overall,overall,4020.0
Johor,Johor Bahru Utara,property,break_in,2022,53,both,overall,overall,4028.3
Johor,Johor Bahru Utara,property,theft_other,2016,374,both,overall,overall,3651.8
Johor,Johor Bahru Utara,property,theft_other,2017,282,both,overall,overall,3697.0
Johor,Johor Bahru Utara,property,theft_other,2018,300,both,overall,overall,3749.4
Johor,Johor Bahru Utara,property,theft_other,2019,269,both,overall,overall,3761.2
Johor,Johor Bahru Utara,property,theft_other,2020,175,both,overall,overall,4009.7
Johor,Johor Bahru Utara,property,theft_other,2021,86,both,overall,overall,4020.0
Johor,Johor Bahru Utara,property,theft_other,2022,51,both,overall,overall,4028.3
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2016,65,both,overall,overall,3651.8
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2017,42,both,overall,overall,3697.0
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2018,36,both,overall,overall,3749.4
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2019,40,both,overall,overall,3761.2
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2020,25,both,overall,overall,4009.7
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2021,8,both,overall,overall,4020.0
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2022,15,both,overall,overall,4028.3
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2016,221,both,overall,overall,3651.8
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2017,174,both,overall,overall,3697.0
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2018,160,both,overall,overall,3749.4
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2019,169,both,overall,overall,3761.2
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2020,125,both,overall,overall,4009.7
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2021,77,both,overall,overall,4020.0
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2022,74,both,overall,overall,4028.3
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2016,635,both,overall,overall,3651.8
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2017,510,both,overall,overall,3697.0
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2018,572,both,overall,overall,3749.4
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2019,433,both,overall,overall,3761.2
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2020,286,both,overall,overall,4009.7
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2021,123,both,overall,overall,4020.0
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2022,161,both,overall,overall,4028.3
Johor,Kluang,assault,all,2016,156,both,overall,overall,3651.8
Johor,Kluang,assault,all,2017,117,both,overall,overall,3697.0
Johor,Kluang,assault,all,2018,125,both,overall,overall,3749.4
Johor,Kluang,assault,all,2019,127,both,overall,overall,3761.2
Johor,Kluang,assault,all,2020,113,both,overall,overall,4009.7
Johor,Kluang,assault,all,2021,80,both,overall,overall,4020.0
Johor,Kluang,assault,all,2022,66,both,overall,overall,4028.3
Johor,Kluang,assault,causing_injury,2016,58,both,overall,overall,3651.8
Johor,Kluang,assault,causing_injury,2017,45,both,overall,overall,3697.0
Johor,Kluang,assault,causing_injury,2018,57,both,overall,overall,3749.4
Johor,Kluang,assault,causing_injury,2019,60,both,overall,overall,3761.2
